6730 467.080000 0.828512
6750 444.140000 0.830974
6770 444.120000 0.833436
6790 455.160000 0.835898
6810 440.140000 0.838360
6830 467.620000 0.840822
6850 457.580000 0.843284
6870 452.920000 0.845747
6890 478.020000 0.848209
6910 455.800000 0.850671
6930 435.520000 0.853133
6950 457.540000 0.855595
6970 432.980000 0.858057
6990 443.520000 0.860520
7010 438.600000 0.862982
7030 446.760000 0.865444
7050 435.160000 0.867906
7070 438.940000 0.870368
7090 446.200000 0.872830
7110 452.620000 0.875292
7130 461.460000 0.877755
7150 483.480000 0.880217
7170 436.100000 0.882679
7190 464.660000 0.885141
7210 440.460000 0.887603
7230 438.000000 0.890065
7250 466.180000 0.892527
7270 528.060000 0.894990
7290 499.340000 0.897452
7310 463.900000 0.899914
7330 562.280000 0.902376
7350 453.800000 0.904838
7370 445.160000 0.907300
7390 449.140000 0.909762
7410 611.040000 0.912225
7430 448.140000 0.914687
7450 451.080000 0.917149
7470 458.340000 0.919611
7490 456.380000 0.922073
7510 484.100000 0.924535
7530 549.460000 0.926997
7550 455.920000 0.929460
7570 452.960000 0.931922
7590 436.500000 0.934384
7610 452.840000 0.936846
7630 443.120000 0.939308
7650 441.460000 0.941770
7670 435.620000 0.944232
7690 428.400000 0.946695
7710 491.720000 0.949157
7730 457.820000 0.951619
7750 449.560000 0.954081
7770 450.160000 0.956543
7790 441.180000 0.959005
7810 454.940000 0.961467
7830 451.540000 0.963930
7850 480.160000 0.966392
7870 432.860000 0.968854
7890 444.200000 0.971316
7910 452.080000 0.973778
7930 432.200000 0.976240
7950 946.240000 0.978702
7970 663.520000 0.981165
7990 651.500000 0.983627
8010 1634.200000 0.986089
8030 452.600000 0.988551
8050 632.740000 0.991013
8070 494.420000 0.993475
8090 445.920000 0.995937
8110 695.420000 0.998400
8130 434.620000 0.495399
8150 424.580000 0.496618
8170 1214.560000 0.497837
8190 435.680000 0.499056
8210 424.620000 0.500274
8230 424.380000 0.501493
8250 440.360000 0.502712
8270 434.420000 0.503930
8290 439.700000 0.505149
8310 594.780000 0.506368
8330 429.320000 0.507586
8350 563.240000 0.508805
8370 551.420000 0.510024
8390 503.320000 0.511242
8410 482.180000 0.512461
8430 423.540000 0.513680
8450 452.920000 0.514899
8470 443.960000 0.516117
8490 1472.500000 0.517336
8510 450.680000 0.518555
8530 427.260000 0.519773
8550 431.340000 0.520992
8570 441.720000 0.522211
8590 431.720000 0.523429
8610 451.820000 0.524648
8630 452.900000 0.525867
8650 428.760000 0.527085
8670 434.500000 0.528304
8690 433.900000 0.529523
8710 439.900000 0.530742
8730 435.080000 0.531960
8750 429.480000 0.533179
8770 428.440000 0.534398
8790 428.320000 0.535616
8810 427.420000 0.536835
8830 430.520000 0.538054
8850 430.260000 0.539272
8870 460.180000 0.540491
8890 426.520000 0.541710
8910 431.340000 0.542929
8930 449.980000 0.544147
8950 457.540000 0.545366
8970 450.040000 0.546585
8990 433.660000 0.547803
9010 441.500000 0.549022
9030 432.840000 0.550241
9050 447.880000 0.551459
9070 437.380000 0.552678
9090 439.500000 0.553897
9110 444.300000 0.555115
9130 423.080000 0.556334
9150 452.540000 0.557553
9170 452.820000 0.558772
9190 426.000000 0.559990
9210 498.820000 0.561209
9230 454.760000 0.562428
9250 438.660000 0.563646
9270 427.700000 0.564865
9290 439.400000 0.566084
9310 754.800000 0.567302
9330 676.180000 0.568521
9350 445.040000 0.569740
9370 429.100000 0.570958
9390 432.640000 0.572177
9410 422.400000 0.573396
9430 603.280000 0.574615
9450 437.320000 0.575833
9470 532.940000 0.577052
9490 425.820000 0.578271
9510 442.060000 0.579489
9530 439.280000 0.580708
9550 467.640000 0.581927
9570 438.800000 0.583145
9590 444.060000 0.584364
9610 462.880000 0.585583
9630 443.680000 0.586802
9650 440.080000 0.588020
9670 439.540000 0.589239
9690 429.360000 0.590458
9710 439.080000 0.591676
9730 434.000000 0.592895
9750 438.260000 0.594114
9770 447.340000 0.595332
9790 532.840000 0.596551
9810 493.780000 0.597770
9830 493.600000 0.598988
9850 435.260000 0.600207
9870 416.400000 0.601426
9890 610.280000 0.602645
9910 433.160000 0.603863
9930 430.540000 0.605082
9950 440.520000 0.606301
9970 442.940000 0.607519
9990 451.400000 0.608738
10010 446.860000 0.609957
10030 439.720000 0.611175
10050 424.640000 0.612394
10070 442.340000 0.613613
10090 441.140000 0.614832
10110 418.660000 0.616050
10130 439.560000 0.617269
10150 451.460000 0.618488
10170 441.040000 0.619706
10190 441.760000 0.620925
10210 427.020000 0.622144
10230 437.780000 0.623362
10250 454.240000 0.624581
10270 442.840000 0.625800
10290 429.280000 0.627018
10310 437.280000 0.628237
10330 439.400000 0.629456
10350 456.720000 0.630675
10370 449.220000 0.631893
10390 439.020000 0.633112
10410 430.680000 0.634331
10430 435.520000 0.635549
10450 439.460000 0.636768
10470 445.220000 0.637987
10490 455.780000 0.639205
10510 440.000000 0.640424
10530 433.460000 0.641643
10550 441.720000 0.642861
10570 445.440000 0.644080
10590 433.680000 0.645299
10610 432.060000 0.646518
10630 438.360000 0.647736
10650 449.440000 0.648955
10670 453.520000 0.650174
10690 435.380000 0.651392
10710 435.820000 0.652611
10730 436.200000 0.653830
10750 436.740000 0.655048
10770 843.260000 0.656267
10790 437.620000 0.657486
10810 450.300000 0.658705
10830 424.460000 0.659923
10850 441.440000 0.661142
10870 435.540000 0.662361
10890 441.120000 0.663579
10910 433.760000 0.664798
10930 442.560000 0.666017
10950 431.520000 0.667235
10970 429.640000 0.668454
10990 437.180000 0.669673
11010 443.960000 0.670891
11030 440.240000 0.672110
11050 437.900000 0.673329
11070 452.460000 0.674548
11090 434.800000 0.675766
11110 430.180000 0.676985
11130 447.680000 0.678204
11150 433.740000 0.679422
11170 440.020000 0.680641
11190 435.680000 0.681860
11210 436.700000 0.683078
11230 433.060000 0.684297
11250 446.020000 0.685516
11270 445.740000 0.686734
11290 443.900000 0.687953
11310 442.460000 0.689172
11330 459.180000 0.690391
11350 444.680000 0.691609
11370 555.080000 0.692828
11390 438.800000 0.694047
11410 439.880000 0.695265
11430 444.060000 0.696484
11450 434.780000 0.697703
11470 430.100000 0.698921
11490 451.980000 0.700140
11510 459.160000 0.701359
11530 430.020000 0.702578
11550 607.640000 0.703796
11570 430.960000 0.705015
11590 475.080000 0.706234
11610 456.760000 0.707452
11630 444.320000 0.708671
11650 435.720000 0.709890
11670 446.660000 0.711108
11690 455.140000 0.712327
11710 442.660000 0.713546
11730 438.480000 0.714764
11750 452.680000 0.715983
11770 461.000000 0.717202
11790 442.600000 0.718421
11810 433.060000 0.719639
11830 436.220000 0.720858
11850 438.060000 0.722077
11870 450.820000 0.723295
11890 434.020000 0.724514
11910 454.080000 0.725733
11930 453.540000 0.726951
11950 440.220000 0.728170
11970 446.800000 0.729389
11990 550.540000 0.730608
12010 455.040000 0.731826
12030 443.340000 0.733045
12050 455.760000 0.734264
12070 442.500000 0.735482
12090 447.300000 0.736701
12110 623.360000 0.737920
12130 444.320000 0.739138
12150 431.040000 0.740357
12170 441.900000 0.741576
12190 439.380000 0.742794
12210 441.860000 0.744013
12230 446.940000 0.745232
12250 452.400000 0.746451
12270 435.040000 0.747669
12290 446.140000 0.748888
12310 433.020000 0.750107
12330 429.480000 0.751325
12350 429.560000 0.752544
12370 457.380000 0.753763
12390 448.220000 0.754981
12410 514.140000 0.756200
12430 428.740000 0.757419
12450 448.020000 0.758637
12470 449.940000 0.759856
12490 450.320000 0.761075
12510 451.340000 0.762294
12530 453.940000 0.763512
12550 445.240000 0.764731
12570 441.380000 0.765950
12590 442.060000 0.767168
12610 463.140000 0.768387
12630 431.720000 0.769606
12650 442.980000 0.770824
12670 437.820000 0.772043
12690 436.960000 0.773262
12710 438.680000 0.774481
12730 462.000000 0.775699
12750 461.660000 0.776918
12770 444.920000 0.778137
12790 549.540000 0.779355
12810 444.080000 0.780574
12830 465.960000 0.781793
12850 441.140000 0.783011
12870 445.520000 0.784230
12890 442.180000 0.785449
12910 450.940000 0.786667
12930 442.880000 0.787886
12950 461.260000 0.789105
12970 459.060000 0.790324
12990 443.860000 0.791542
13010 538.280000 0.792761
13030 455.000000 0.793980
13050 446.460000 0.795198
13070 453.600000 0.796417
13090 433.200000 0.797636
13110 447.040000 0.798854
13130 432.680000 0.800073
13150 430.300000 0.801292
13170 454.800000 0.802510
13190 438.100000 0.803729
13210 449.060000 0.804948
13230 449.580000 0.806167
13250 452.220000 0.807385
13270 448.580000 0.808604
13290 439.940000 0.809823
13310 446.240000 0.811041
13330 462.780000 0.812260
13350 457.520000 0.813479
13370 446.320000 0.814697
13390 461.440000 0.815916
13410 449.480000 0.817135
13430 475.640000 0.818354
13450 474.200000 0.819572
13470 456.040000 0.820791
13490 459.660000 0.822010
13510 461.180000 0.823228
13530 461.400000 0.824447
13550 456.960000 0.825666
13570 458.680000 0.826884
13590 454.780000 0.828103
13610 446.140000 0.829322
13630 461.100000 0.830540
13650 452.700000 0.831759
13670 443.240000 0.832978
13690 447.160000 0.834197
13710 449.840000 0.835415
13730 469.520000 0.836634
13750 447.480000 0.837853
13770 437.300000 0.839071
13790 440.760000 0.840290
13810 443.520000 0.841509
13830 443.000000 0.842727
13850 441.860000 0.843946
13870 448.620000 0.845165
13890 511.020000 0.846384
13910 476.540000 0.847602
13930 468.360000 0.848821
13950 466.520000 0.850040
13970 455.920000 0.851258
13990 440.900000 0.852477
14010 439.940000 0.853696
14030 459.760000 0.854914
14050 456.660000 0.856133
14070 453.300000 0.857352
14090 440.460000 0.858570
14110 466.480000 0.859789
14130 467.560000 0.861008
14150 459.460000 0.862227
14170 453.420000 0.863445
14190 439.240000 0.864664
14210 448.380000 0.865883
14230 456.100000 0.867101
14250 449.840000 0.868320
14270 437.420000 0.869539
14290 448.680000 0.870757
14310 446.780000 0.871976
14330 455.240000 0.873195
14350 446.940000 0.874413
14370 461.260000 0.875632
14390 449.360000 0.876851
14410 460.920000 0.878070
14430 469.160000 0.879288
14450 456.160000 0.880507
14470 451.220000 0.881726
14490 440.220000 0.882944
14510 444.120000 0.884163
14530 449.540000 0.885382
14550 472.540000 0.886600
14570 473.800000 0.887819
14590 442.060000 0.889038
14610 454.440000 0.890257
14630 451.720000 0.891475
14650 473.620000 0.892694
14670 452.700000 0.893913
14690 450.040000 0.895131
14710 468.560000 0.896350
14730 455.660000 0.897569
14750 464.240000 0.898787
14770 455.340000 0.900006
14790 495.140000 0.901225
14810 438.280000 0.902443
14830 479.120000 0.903662
14850 457.200000 0.904881
14870 451.960000 0.906100
14890 458.860000 0.907318
14910 448.600000 0.908537
14930 459.020000 0.909756
14950 443.620000 0.910974
14970 453.860000 0.912193
14990 453.180000 0.913412
15010 445.820000 0.914630
15030 457.500000 0.915849
15050 456.940000 0.917068
15070 446.220000 0.918287
15090 453.340000 0.919505
15110 456.580000 0.920724
15130 455.600000 0.921943
15150 462.260000 0.923161
15170 457.320000 0.924380
15190 472.380000 0.925599
15210 443.120000 0.926817
15230 461.540000 0.928036
15250 452.820000 0.929255
15270 454.380000 0.930473
15290 443.940000 0.931692
15310 473.480000 0.932911
15330 449.780000 0.934130
15350 456.660000 0.935348
15370 466.200000 0.936567
15390 451.180000 0.937786
15410 464.080000 0.939004
15430 449.240000 0.940223
15450 456.460000 0.941442
15470 456.980000 0.942660
15490 458.560000 0.943879
15510 458.980000 0.945098
15530 457.500000 0.946316
15550 455.020000 0.947535
15570 455.100000 0.948754
15590 443.940000 0.949973
15610 461.200000 0.951191
15630 458.540000 0.952410
15650 476.880000 0.953629
15670 509.480000 0.954847
15690 458.960000 0.956066
15710 500.060000 0.957285
15730 448.340000 0.958503
15750 441.920000 0.959722
15770 470.500000 0.960941
15790 479.220000 0.962160
15810 449.800000 0.963378
15830 470.280000 0.964597
15850 463.580000 0.965816
15870 451.020000 0.967034
15890 460.080000 0.968253
15910 450.780000 0.969472
15930 471.240000 0.970690
15950 459.800000 0.971909
15970 457.580000 0.973128
15990 459.200000 0.974346
16010 459.000000 0.975565
16030 445.700000 0.976784
16050 464.120000 0.978003
16070 463.100000 0.979221
16090 466.340000 0.980440
16110 458.000000 0.981659
16130 457.240000 0.982877
16150 450.220000 0.984096
16170 463.300000 0.985315
16190 468.280000 0.986533
16210 456.040000 0.987752
16230 449.220000 0.988971
16250 466.080000 0.990189
16270 437.880000 0.991408
16290 442.520000 0.992627
16310 467.840000 0.993846
16330 464.060000 0.995064
16350 465.880000 0.996283
16370 465.240000 0.997502
16390 458.780000 0.998720
16410 448.080000 0.999939
16430 429.940000 0.494537
16450 435.820000 0.495139
16470 435.740000 0.495741
16490 444.960000 0.496343
16510 429.540000 0.496945
16530 431.860000 0.497547
16550 435.280000 0.498149
16570 440.920000 0.498751
16590 433.060000 0.499353
16610 434.400000 0.499955
16630 424.960000 0.500557
16650 438.740000 0.501159
16670 429.660000 0.501761
16690 421.300000 0.502363
16710 422.320000 0.502965
16730 421.900000 0.503567
16750 441.680000 0.504169
16770 440.340000 0.504771
16790 433.300000 0.505373
16810 439.480000 0.505975
16830 441.820000 0.506577
16850 441.860000 0.507179
16870 546.380000 0.507781
16890 453.260000 0.508383
16910 441.660000 0.508985
16930 436.600000 0.509587
16950 437.260000 0.510189
16970 430.320000 0.510791
16990 436.460000 0.511393
17010 446.320000 0.511995
17030 445.540000 0.512597
17050 433.940000 0.513199
17070 431.740000 0.513801
17090 427.340000 0.514403
17110 445.720000 0.515005
17130 430.380000 0.515607
17150 437.880000 0.516209
17170 433.600000 0.516811
17190 430.900000 0.517413
17210 430.880000 0.518015
17230 442.460000 0.518617
17250 430.320000 0.519219
17270 450.860000 0.519821
17290 434.460000 0.520423
17310 438.080000 0.521025
17330 425.760000 0.521627
17350 436.560000 0.522229
17370 443.840000 0.522831
17390 434.560000 0.523433
17410 432.740000 0.524035
17430 437.820000 0.524637
17450 430.460000 0.525239
17470 630.420000 0.525841
17490 432.660000 0.526443
17510 453.360000 0.527045
17530 440.540000 0.527646
17550 441.760000 0.528248
17570 439.160000 0.528850
17590 435.160000 0.529453
17610 446.240000 0.530055
17630 436.940000 0.530656
17650 421.820000 0.531258
17670 440.160000 0.531860
17690 437.360000 0.532462
17710 431.380000 0.533064
17730 431.640000 0.533666
17750 437.660000 0.534268
17770 444.400000 0.534870
17790 441.660000 0.535472
17810 451.900000 0.536074
17830 439.960000 0.536676
17850 432.720000 0.537278
17870 450.960000 0.537880
17890 443.520000 0.538482
17910 440.360000 0.539084
17930 443.160000 0.539686
17950 452.140000 0.540288
17970 430.200000 0.540890
17990 442.920000 0.541492
18010 441.800000 0.542094
18030 443.580000 0.542696
18050 444.660000 0.543298
18070 433.020000 0.543900
18090 443.400000 0.544502
18110 435.000000 0.545104
18130 433.140000 0.545706
18150 431.640000 0.546308
18170 434.840000 0.546910
18190 451.880000 0.547512
18210 444.500000 0.548114
18230 438.760000 0.548716
18250 454.240000 0.549318
18270 435.520000 0.549920
18290 435.700000 0.550522
18310 469.360000 0.551124
18330 441.440000 0.551726
18350 448.460000 0.552328
18370 438.120000 0.552930
18390 437.260000 0.553532
18410 446.080000 0.554134
18430 444.720000 0.554736
18450 448.620000 0.555338
18470 439.240000 0.555940
18490 450.620000 0.556542
18510 453.480000 0.557144
18530 437.320000 0.557746
18550 452.300000 0.558348
18570 449.380000 0.558950
18590 430.680000 0.559552
18610 448.560000 0.560154
18630 451.060000 0.560756
18650 447.260000 0.561358
18670 456.520000 0.561960
18690 460.560000 0.562562
18710 455.460000 0.563164
18730 448.220000 0.563766
18750 436.140000 0.564368
18770 431.340000 0.564970
18790 444.920000 0.565572
18810 445.240000 0.566174
18830 459.880000 0.566776
18850 476.660000 0.567378
18870 450.500000 0.567980
18890 447.400000 0.568582
18910 447.880000 0.569184
18930 439.680000 0.569786
18950 439.980000 0.570388
18970 456.840000 0.570990
18990 455.080000 0.571592
19010 432.780000 0.572194
19030 447.440000 0.572796
19050 440.520000 0.573398
19070 439.000000 0.574000
19090 439.980000 0.574602
19110 464.420000 0.575204
19130 527.820000 0.575806
19150 456.800000 0.576408
19170 436.960000 0.577010
19190 467.340000 0.577612
19210 443.820000 0.578214
19230 462.460000 0.578816
19250 429.620000 0.579418
19270 437.800000 0.580020
19290 436.640000 0.580622
19310 450.400000 0.581224
19330 441.980000 0.581826
19350 439.780000 0.582428
19370 427.220000 0.583030
19390 451.420000 0.583632
19410 449.020000 0.584234
19430 443.300000 0.584836
19450 523.700000 0.585438
19470 440.000000 0.586040
19490 449.920000 0.586642
19510 433.660000 0.587244
19530 452.400000 0.587846
19550 433.360000 0.588448
19570 434.360000 0.589050
19590 455.660000 0.589652
19610 434.600000 0.590254
19630 433.920000 0.590856
19650 458.280000 0.591458
19670 431.020000 0.592060
19690 444.180000 0.592662
19710 450.620000 0.593264
19730 441.380000 0.593866
19750 440.520000 0.594468
19770 443.340000 0.595070
19790 433.420000 0.595672
19810 445.040000 0.596274
19830 449.520000 0.596876
19850 438.040000 0.597478
19870 430.520000 0.598080
19890 568.680000 0.598682
19910 445.820000 0.599284
19930 455.040000 0.599886
19950 443.880000 0.600488
19970 451.600000 0.601090
19990 424.180000 0.601692
20010 439.540000 0.602294
20030 443.920000 0.602896
20050 456.940000 0.603498
20070 438.840000 0.604100
20090 442.360000 0.604702
20110 443.800000 0.605304
20130 448.700000 0.605906
20150 440.120000 0.606508
20170 443.980000 0.607110
20190 444.800000 0.607712
20210 455.960000 0.608314
20230 458.320000 0.608916
20250 448.100000 0.609518
20270 435.600000 0.610120
20290 433.600000 0.610721
20310 435.680000 0.611323
20330 443.240000 0.611925
20350 425.700000 0.612527
20370 444.720000 0.613129
20390 568.800000 0.613731
20410 455.660000 0.614333
20430 473.440000 0.614935
20450 435.500000 0.615537
20470 443.120000 0.616139
20490 451.340000 0.616741
20510 427.560000 0.617343
20530 449.900000 0.617945
20550 441.780000 0.618547
20570 460.920000 0.619149
20590 448.520000 0.619751
20610 438.400000 0.620353
20630 450.880000 0.620955
20650 470.940000 0.621557
20670 454.900000 0.622159
20690 459.380000 0.622761
20710 447.240000 0.623363
20730 460.680000 0.623965
20750 437.240000 0.624567
20770 452.900000 0.625169
20790 449.660000 0.625771
20810 472.740000 0.626373
20830 444.300000 0.626975
20850 450.540000 0.627577
20870 444.460000 0.628179
20890 446.040000 0.628781
20910 444.140000 0.629383
20930 442.560000 0.629985
20950 442.020000 0.630587
20970 444.040000 0.631189
20990 443.800000 0.631791
21010 448.220000 0.632393
21030 453.760000 0.632995
21050 450.060000 0.633597
21070 443.540000 0.634199
21090 455.860000 0.634801
21110 459.300000 0.635403
21130 442.580000 0.636005
21150 458.300000 0.636607
21170 441.280000 0.637209
21190 446.720000 0.637811
21210 447.560000 0.638413
21230 446.000000 0.639015
21250 459.380000 0.639617
21270 431.660000 0.640219
21290 450.860000 0.640821
21310 442.140000 0.641423
21330 452.860000 0.642025
21350 462.380000 0.642627
21370 447.140000 0.643229
21390 449.180000 0.643831
21410 481.000000 0.644433
21430 459.780000 0.645035
21450 439.760000 0.645637
21470 437.100000 0.646239
21490 441.840000 0.646841
21510 441.840000 0.647443
21530 447.200000 0.648045
21550 446.960000 0.648647
21570 449.860000 0.649249
21590 432.100000 0.649851
21610 452.680000 0.650453
21630 436.120000 0.651055
